200501BS70134,-0.192631,51.488579,2,2,1,1/4/2005,6,23:40,3218,2,30,1,1,1,1,21,3,1,21,-1
200501BS70134,-0.192631,51.488579,2,2,1,1/4/2005,6,23:40,3218,2,30,1,1,1,1,21,9,3,-1,7
200501BS70135,-0.193976,51.494624,3,1,1,6/4/2005,4,18:15,4,6,30,1,1,1,1,24,11,1,59,-1
200501BS70136,-0.200533,51.492747,2,2,1,4/4/2005,2,6:18,3220,3,30,1,1,1,1,21,1,1,21,-1
200501BS70137,-0.170814,51.486622,3,2,1,8/4/2005,6,10:40,3217,3,30,1,1,1,1,36,1,1,36,-1
200501BS70140,-0.208989,51.515897,3,2,1,8/4/2005,6,8:28,450,6,30,2,2,1,2,36,19,1,36,-1
200501BS70142,-0.221704,51.515102,3,2,1,10/4/2005,1,19:25,3220,6,30,1,1,1,1,30,9,1,-1,5
200501BS70144,-0.220376,51.515891,3,2,1,13/03/2005,1,8:43,3220,1,30,1,1,1,1,31,9,1,31,-1
200501BS70145,-0.19488,51.500933,3,1,1,19/04/2005,3,13:28,0,2,30,2,2,1,2,85,9,2,30,-1
200501BS70145,-0.19488,51.500933,3,1,1,19/04/2005,3,13:28,0,2,30,2,2,1,2,85,9,2,30,-1
200501BS70148,-0.189822,51.501305,3,1,1,3/4/2005,1,18:15,0,6,30,1,1,1,2,25,9,1,24,-1
200501BS70148,-0.189822,51.501305,3,1,1,3/4/2005,1,18:15,0,6,30,1,1,1,2,25,9,1,24,-1
200501BS70149,-0.208646,51.50627,3,2,1,12/4/2005,3,15:50,402,6,30,1,1,1,1,13,1,1,13,-1
200501BS70151,-0.164002,51.484087,3,1,1,13/04/2005,4,9:50,302,6,30,2,2,1,1,37,9,1,-1,-1
